CollectionNumber,Locality_Code,DBH,X_coordinate,Y_coordinate,CutdownDate,GrowthForm,TrunkHeight,CrownHeight,CrownWidth,MatureLeafTotalWeight,YoungLeafTotalWeight,X.Carbon,X.Nitrogen,auto.BYHAND,WholeTreeMatureLeafArea,WholeTreeYoungLeafArea,MatureLeafSampleAreaBeforeHerbivory,MatureLeafSampleAreaAfterHerbivory,YoungLeafSampleAreaBeforeHerbivory,YoungLeafSampleAreaAfterHerbivory,MatureLeafSampleWetWeight,YoungLeafSampleWetWeight,comments,exudate.absent,exudate.white,exudate.cream,exudate.yellow,exudate.orange,exudate.red,exudate.black,exudate.colorless,OLD.NumberOfCaterpillarsDB,OLD.NumberLiveMinesDB,OLD.NumberDeadMinesDB,latex.absent,OLD.SLADB,OLD.Carbon,OLD.Nitrogen,SLA,isZ,Family_ID,Genus_ID,Species_ID,Species_AUTHOR,CorrTaxa2016,Morphospecies,auto.X.Carbon,auto.X.Nitrogen,auto.SLA,auto.latex,auto.YoungTotalFromSample,auto.MatureTotalFromSample,REMOVE.missCutdown,REMOVE.noLeafWeight,TotalLeafWeight,TotalLeafArea,TotalTreeHeight,YoungLeafHerbivory,MatureLeafHerbivory,auto.CrownHeight,auto.CrownHeight.no,auto.CrownHeight.rsq,auto.CrownWidth,auto.CrownWidth.no,auto.CrownWidth.rsq,auto.TrunkHeight,auto.TrunkHeight.no,auto.TrunkHeight.rsq,NumberOfCaterpillarsVOJTA,LOOKUP,Phill-caterpillars,Compare,NumberDeadMinesOndra,LOOKUP,Phil-deadMines,Compare,NumberLiveMinesOndra,LOOKUP,Phil-liveMines,Compare,OuterBarkTexture.smooth,OuterBarkTexture.rough,OuterBarkTexture.flaky,OuterBarkTexture.lenticels,fissures.vertical,fissures.horizontal,fissures.broad,fissures.narrow,bark.black,bark.darkbrown,bark.brown,bark.lightbrown,bark.orange,bark.yellow,bark.red,bark.pink,bark.white,bark.cream,bark.grey,bark.green,bark.OTHER,cambium.black,cambium.darkbrown,cambium.brown,cambium.lightbrown,cambium.orange,cambium.yellow,cambium.red,cambium.pink,cambium.white,cambium.cream,cambium.grey,cambium.green,cambium.OTHER,wood.black,wood.darkbrown,wood.brown,wood.lightbrown,wood.orange,wood.yellow,wood.red,wood.pink,wood.white,wood.cream,wood.grey,wood.green,SpeciesMissing,TOREMOVE,TOREMOVE.comment,Herbivory_Young_missing,Herbivory_Mature_missing,FamilyNEW14,GenusNEW14,speciesNEW14,MorphospeciesNEW,SpeciesNEW-OLD,Family-OLD,Genus-OLD,Species-OLD,SpeciesNameDiff,Herbivory Added Mature/Young
WP3D0714,WP,5.8,47.06,72.228,08-Feb-07,tree,2.93,6.81,4.55,2,0.0646,46.9156666667,3.23,0,9.3927235622,0.2594862942,2649.585,2531.339,1202.224,1176.927,53.9,29.3,,1,0,0,0,0,0,0,0,0,0,0,1,160.4153005,46.91566667,3.23,160.4153005405,0,Gnetaceae,Gnetum,Gnetum gnemon,gnemon,0,,1,1,0,0,0,0,NO,NO,2.0646,9.3927235622,9.74,25.297,118.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,chance to find,chance to find,Gnetaceae,Gnetum,gnemon,,Gnetum gnemon,Gnetaceae,Gnetum,Gnetum gnemon,0,2
WP3D0715,WP,8.9,45.914,72.952,08-Feb-07,tree,3.26,5.77,2.66,5.5,0,37.7656666667,1.378,0,21.2256548673,0,4876.867,4796.998,NA,NA,124.3,0,,1,0,0,0,0,0,0,0,0,0,0,1,102.8405021,37.76566667,1.378,102.8405020792,0,Cannabaceae,Celtis,Celtis latifolia,latifolia,0,,1,1,0,0,0,0,NO,NO,5.5,21.2256548673,9.03,NA,79.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Cannabaceae,Celtis,latifolia,,Celtis latifolia,Cannabaceae,Celtis,Celtis latifolia,0,1
WP3D0716,WP,12.6,44.107,74.135,09-Feb-07,tree,3.03,11.75,5.36,12.5,0,45.4255,2.73975,0,45.6955791744,0,6379.815,5933.114,NA,NA,162.3,0,Prev ID Chisocheton sp.,1,0,0,0,0,0,0,0,7,2,6,1,138.0317702,45.4255,2.73975,138.0317702326,0,Meliaceae,Chisocheton,Chisocheton ceramicus,ceramicus,0,,1,1,0,0,0,0,NO,NO,12.5,45.6955791744,14.78,NA,446.701,0,0,0,0,0,0,0,0,0,7,6,6,NNN,6,6,6,0,1,2,2,NNN,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Meliaceae,Chisocheton,ceramicus,,Chisocheton ceramicus,Meliaceae,Chisocheton,Chisocheton ceramicus,0,1
WP3D0717,WP,11.5,40.971,74.495,09-Feb-07,tree,10.1,6.94,4.2,4,0.1011,47.73075,1.76675,0,15.8369364162,0.3210520016,2804.054,2739.79,1239.58,1219.426,69.2,38.4,,0,0,0,0,0,1,0,0,4,0,4,0,92.94756787,47.73075,1.76675,92.9475678747,0,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,paniculata,0,,1,1,0,0,0,0,NO,NO,4.1011,15.8369364162,17.04,20.154,64.264,0,0,0,0,0,0,0,0,0,4,4,4,0,4,4,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,no,no,no,chance to find,chance to find,Myristicaceae,Gymnacranthera,paniculata,,Gymnacranthera paniculata,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,0,2
WP3D0718,WP,6.2,40.752,75.736,,tree,3.8811525902,4.6252315329,3.0577615157,0,0,48.2754,1.3674,0,0,0,NA,NA,NA,NA,0,0,Species name given in relation to tok ples name,0,1,0,0,0,0,0,0,0,0,0,0,NA,48.2754,1.3674,81.8575579654,0,Sapotaceae,Palaquium,Palaquium morobense,morobense,0,,1,1,1,0,0,0,cutdowndate miss,no mature and young leaves weights,0,0,8.5063841231,NA,NA,1,24,0.2215235909,1,24,0.6131087645,1,24,0.909324289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no,no leaves records,no,data ok,data ok,Sapotaceae,Palaquium,morobense,,Palaquium morobense,Sapotaceae,Palaquium,Palaquium morobense,0,0
WP3D0719,WP,12.9,40.302,78.286,24-Jan-07,tree,8.55,9.6,5.4,4,0.119,46.9156666667,3.23,0,16.7803056478,0.4666417443,2540.795,2525.436,1371.751,1364.633,60.2,34.8,,1,0,0,0,0,0,0,0,2,0,0,1,118.032849,46.91566667,3.23,118.0328489773,0,Gnetaceae,Gnetum,Gnetum gnemon,gnemon,0,,1,1,0,0,0,0,NO,NO,4.119,16.7803056478,18.15,7.118,15.359,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,,0,0,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,chance to find,chance to find,Gnetaceae,Gnetum,gnemon,,Gnetum gnemon,Gnetaceae,Gnetum,Gnetum gnemon,0,2
WP3D0720,WP,23.2,42.834,77.622,24-Jan-07,tree,14.95,10.99,7.05,18.5,0.1144,46.91425,2.50625,0,79.688616136,0.3562010571,5958.839,5952.955,1150.217,1133.367,138.2,36.4,,0,1,1,1,0,0,0,0,11,0,0,0,122.9217836,46.91425,2.50625,122.9217835503,0,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,amboinicum,0,,1,1,0,0,0,0,NO,NO,18.6144,79.688616136,25.94,16.85,5.884,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,1,0,0,0,0,0,,1,0,1,1,0,0,0,0,1,0,0,0,no,no,no,chance to find,chance to find,Euphorbiaceae,Pimelodendron,amboinicum,,Pimelodendron amboinicum,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,0,2
WP3D0721,WP,52.2,44.668,78.208,23-Jan-07,tree,19.77,8.93,5.05,20.9,0.3757,48.3616666667,1.83,0,94.2356081773,1.6251333518,7298.963,7223.227,1470.836,1436.104,160.2,33.2,,1,0,0,0,0,0,0,0,21,0,6,1,103.3521464,48.36166667,1.83,103.3521463682,0,Sapindaceae,Pometia,Pometia pinnata,pinnata,0,,1,1,0,0,0,0,NO,NO,21.2757,94.2356081773,28.7,34.732,75.736,0,0,0,0,0,0,0,0,0,21,21,21,0,6,6,6,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,chance to find,chance to find,Sapindaceae,Pometia,pinnata,,Pometia pinnata,Sapindaceae,Pometia,Pometia pinnata,0,2
WP3D0722,WP,6.4,51.618,77.596,07-Feb-07,tree,3.1,1.95,3.65,2.5,0,45.5896666667,1.897,0,9.222458184,0,3234.694,3087.679,NA,NA,83.7,0,,1,0,0,0,0,0,0,0,1,0,23,1,110.205737,46.05925,1.8545,110.2057369761,0,Elaeocarpaceae,Elaeocarpus,Elaeocarpus amplifolius,amplifolius,0,,1,1,0,0,0,0,NO,NO,2.5,9.222458184,5.05,NA,147.015,0,0,0,0,0,0,0,0,0,1,1,1,0,23,23,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,no,no,no,data ok,chance to find,Elaeocarpaceae,Elaeocarpus,amplifolius,,Elaeocarpus amplifolius,Elaeocarpaceae,Elaeocarpus,Elaeocarpus amplifolius,0,1
WP3D0723,WP,11.2,52.506,78.679,09-Feb-07,tree,5.57,10.25,4.3,5,0,46.91425,2.50625,0,22.2780734856,0,4517.8,4486.804,NA,NA,100.7,0,,0,1,1,1,0,0,0,0,4,0,1,0,115.4098968,46.91425,2.50625,115.4098967778,0,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,amboinicum,0,,1,1,0,0,0,0,NO,NO,5,22.2780734856,15.82,NA,30.996,0,0,0,0,0,0,0,0,0,4,4,4,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Euphorbiaceae,Pimelodendron,amboinicum,,Pimelodendron amboinicum,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,0,1
WP3D0724,WP,6.8,52.637,76.722,07-Feb-07,tree,3.74,5.15,2.16,2.5,0,43.066,1.114,0,9.9900837989,0,2896.049,2861.16,NA,NA,71.6,0,,1,0,0,0,0,0,0,0,2,0,2,1,121.4841019,43.5165,1.50875,121.4841018713,0,Phyllanthaceae,Phyllanthus,Phyllanthus clamboides,clamboides,0,,0,0,0,0,0,0,NO,NO,2.5,9.9900837989,8.89,NA,34.889,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,0,0,no,no,no,data ok,chance to find,Phyllanthaceae,Phyllanthus,clamboides,,Phyllanthus clamboides,Phyllanthaceae,Phyllanthus,Phyllanthus clamboides,0,1
WP3D0725,WP,5,52.02,80,07-Feb-07,tree,3.1,2.05,1.65,6.95,0,45.4255,2.73975,0,20.8701711628,0,1434.286,1291.248,NA,NA,43,0,Prev. ID Chisocheton. Now it is C. weinlandii,1,0,0,0,0,0,0,0,0,0,4,1,137.5747114,45.4255,2.73975,137.5747113907,0,Meliaceae,Chisocheton,Chisocheton ceramicus,ceramicus,0,,1,1,0,0,0,0,NO,NO,6.95,20.8701711628,5.15,NA,143.038,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Meliaceae,Chisocheton,ceramicus,,Chisocheton ceramicus,Meliaceae,Chisocheton,Chisocheton ceramicus,0,1
WP3D0726,WP,12.8,54.542,76.975,07-Feb-07,tree,11.99,3.23,6.25,2,0,45.884,1.102,0,10.5032328968,0,4008.784028,3817.925158,NA,NA,72.7,0,,1,0,0,0,0,0,0,0,0,0,2,1,125.5213379,45.52925,1.54025,125.5213378852,0,Elaeocarpaceae,Sloanea,Sloanea sogerensis,sogerensis,0,,0,0,0,0,0,0,NO,NO,2,10.5032328968,15.22,NA,190.85887,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,1,0,1,0,0,no,no,no,data ok,chance to find,Elaeocarpaceae,Sloanea,sogerensis,,Sloanea sogerensis,Elaeocarpaceae,Sloanea,Sloanea sogerensis,0,1
WP3D0727,WP,8.7,55.79,73.987,12-Feb-07,tree,4.75,7.25,5.3,4.6,0,48.2528,2.3132,0,15.1398431015,0,3061.422,2886.444,NA,NA,87.7,0,PREV.ID Aglaia now  changed to Dysoxlum alliaceum,1,0,0,0,0,0,0,0,0,0,98,1,106.5322124,48.6595,2.1,106.5322124103,0,Meliaceae,Aglaia,Aglaia lepiorrhachis,lepiorrhachis,0,,1,1,0,0,0,0,NO,NO,4.6,15.1398431015,12,NA,174.978,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Meliaceae,Aglaia,lepiorrhachis,,Aglaia lepiorrhachis,Meliaceae,Aglaia,Aglaia lepiorrhachis,0,1
WP3D0728,WP,16.9,56.14,73.314,14-Feb-07,tree,6.39,14.37,7,17.5,0.0761,46.91425,2.50625,0,67.2747277377,0.2346841247,6412.577,6389.177,1447.925,1446.345,166.2,46.9,,0,1,1,1,0,0,0,0,0,0,0,0,155.6088496,46.91425,2.50625,155.608849588,0,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,amboinicum,0,,1,1,0,0,0,0,NO,NO,17.5761,67.2747277377,20.76,1.58,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,no,no,no,chance to find,chance to find,Euphorbiaceae,Pimelodendron,amboinicum,,Pimelodendron amboinicum,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,0,2
WP3D0729,WP,12.8,58.167,74.963,12-Feb-07,tree,4.57,6.33,4.8,10,0.0494,44.0705,3.70175,0,22.7831035702,0.081473904,7179.028,6445.34,826,790,282.9,47.9,Soft wood,1,0,0,0,0,0,0,0,3,0,0,1,NA,44.0705,3.70175,205.6951717658,0,Nyctaginaceae,Pisonia,Pisonia longirostris,longirostris,0,,1,1,1,0,0,0,NO,NO,10.0494,22.7831035702,10.9,36,733.688,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,1,0,0,0,no,no,no,data ok,data ok,Nyctaginaceae,Pisonia,longirostris,,Pisonia longirostris,Nyctaginaceae,Pisonia,Pisonia longirostris,0,0
WP3D0730,WP,8.9,58.098,72.9,14-Feb-07,tree,9.42,5.64,4.25,3.5,0,48.393,1.206,0,12.407346875,0,3414.9,3403.158,NA,NA,96,0,,0,0,0,0,0,0,0,1,1,0,368,1,122.1987142,47.192,1.506,122.1987142353,0,Anacardiaceae,Euroschinus,Euroschinus papuanus,papuanus,0,,0,0,0,0,0,0,NO,NO,3.5,12.407346875,15.06,NA,11.742,0,0,0,0,0,0,0,0,0,1,1,1,0,368,368,368,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Anacardiaceae,Euroschinus,papuanus,,Euroschinus papuanus,Anacardiaceae,Euroschinus,Euroschinus papuanus,0,0
WP3D0731,WP,8.9,60,73.7,14-Feb-07,tree,7.83,4.15,2.95,3,0,45.4255,2.73975,0,9.8543101045,0,3150.762,2828.187,NA,NA,86.1,0,,1,0,0,0,0,0,0,0,0,0,5,1,151.633441,45.4255,2.73975,151.6334410219,0,Meliaceae,Chisocheton,Chisocheton ceramicus,ceramicus,0,,1,1,0,0,0,0,NO,NO,3,9.8543101045,11.98,NA,322.575,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,no,no,no,data ok,chance to find,Meliaceae,Chisocheton,ceramicus,,Chisocheton ceramicus,Meliaceae,Chisocheton,Chisocheton ceramicus,0,1
WP3D0732,WP,28.8,59.275,77.295,13-Feb-07,tree,14,17.77,6.24,18.1,0.2236,46.6243333333,1.7406666667,0,55.8065517512,0.6107073721,5180.127,5105.837,1200.744,1193.556,165.6,43.7,"Hard wood , bulding material.",1,0,0,0,0,0,0,0,4,4,40,1,100.5994258,46.2715,1.6315,100.5994257627,0,Rubiaceae,Neonauclea,Neonauclea obversifolia,obversifolia,0,,1,1,0,0,0,0,NO,NO,18.3236,55.8065517512,31.77,7.188,74.29,0,0,0,0,0,0,0,0,0,4,4,4,0,5,40,40,NNN,4,4,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,0,0,0,no,no,no,chance to find,chance to find,Rubiaceae,Neonauclea,obversifolia,,Neonauclea obversifolia,Rubiaceae,Neonauclea,Neonauclea obversifolia,0,2
WP3D0733,WP,7.8,57.882,77.289,02-Feb-07,tree,6.93,3.39,3.95,4,0,47.028,1.8755,0,8.6345399147,0,3628.435,3542.32,NA,NA,164.1,0,,0,0,0,0,0,1,0,0,0,0,19,0,92.32791742,47.328,1.72425,92.3279174222,0,Myristicaceae,Myristica,Myristica fatua,fatua,0,,1,1,0,0,0,0,NO,NO,4,8.6345399147,10.32,NA,86.115,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,,0,0,1,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Myristicaceae,Myristica,fatua,,Myristica fatua,Myristicaceae,Myristica,Myristica fatua,0,1
WP3D0734,WP,36.8,57.595,79.356,23-Jan-07,tree,19.83,14.75,7.99,18,0.1051,46.6243333333,1.7406666667,0,58.1518717557,NA,4332.268,4232.164,NA,NA,131,34.8,Phylanthus clamboides was discarded by George,1,0,0,0,0,0,0,0,39,1,13,1,103.0956894,46.2715,1.6315,103.0956894293,0,Rubiaceae,Neonauclea,Neonauclea obversifolia,obversifolia,0,,1,1,0,0,0,0,NO,NO,18.1051,58.1518717557,34.58,NA,100.104,0,0,0,0,0,0,0,0,0,41,41,41,0,12,13,13,NNN,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,,0,0,1,1,0,0,1,0,0,0,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,no,no,no,no chance to find,chance to find,Rubiaceae,Neonauclea,obversifolia,,Neonauclea obversifolia,Rubiaceae,Neonauclea,Neonauclea obversifolia,0,1
WP3D0751,WP,9.1,60,68.6,14-Feb-07,tree,4.83,3.45,3.98,1,0,47.963,2.4573333333,0,4.5320185676,0,1719.349,1708.571,NA,NA,37.7,0,,1,0,0,0,0,0,0,0,0,0,0,1,173.8391751,47.963,2.457333333,173.8391750628,0,Fabaceae,Archidendron,Archidendron ptenopum,ptenopum,0,,1,1,0,0,0,0,NO,NO,1,4.5320185676,8.28,NA,10.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,no,no,no,data ok,chance to find,Fabaceae,Archidendron,ptenopum,,Archidendron ptenopum,Fabaceae,Archidendron,Archidendron ptenopum,0,1
WP3D0753,WP,8.5,60,71,22-Mar-07,tree,1.78,6.34,1.9,1,0,47.192,2.207,0,4.3715121212,0,1489.101,1442.599,NA,NA,33,0,DNA was written as wp3e0753 when weighing so possibly the same was written for DNA envelop. Can be changed.,0,1,0,0,0,0,0,0,0,0,0,0,171.684144,40.80966667,1.692666667,171.6841439669,0,Moraceae,Ficus,Ficus congesta,congesta,0,,0,0,0,0,0,0,NO,NO,1,4.3715121212,8.12,NA,46.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Moraceae,Ficus,congesta,,Ficus congesta,Moraceae,Ficus,Ficus congesta,0,1
WP3D0754,WP,6.7,55.332,77.305,07-Feb-07,tree,6.15,5.5,7.25,2,0.0952,42.2855,1.631,0,8.1176531792,0.2879400665,3583.296,3510.885,1728.973,1708.888,86.5,56.5,Chisocheton specimen discarded by George W,1,0,0,0,0,0,0,0,2,0,18,1,137.1206694,42.2855,1.631,137.1206694389,0,Euphorbiaceae,Macaranga,Macaranga fallacina,fallacina,0,,1,1,0,0,0,0,NO,NO,2.0952,8.1176531792,11.65,20.085,72.411,0,0,0,0,0,0,0,0,0,2,2,2,0,18,18,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,chance to find,chance to find,Euphorbiaceae,Macaranga,fallacina,,Macaranga fallacina,Euphorbiaceae,Macaranga,Macaranga fallacina,0,2
WP3D1312,WP,5.6,50.34,71.012,09-Feb-07,tree,2.6,4.89,2.75,2.2,0,46.91425,2.50625,0,8.48348325,0,3089.304,3084.903,NA,NA,80,0,,0,1,1,1,0,0,0,0,0,0,0,0,142.2861741,46.91425,2.50625,142.2861741096,0,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,amboinicum,0,,1,1,0,0,0,0,NO,NO,2.2,8.48348325,7.49,NA,4.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,chance to find,Euphorbiaceae,Pimelodendron,amboinicum,,Pimelodendron amboinicum,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,0,1
WP3D1313,WP,5.7,42.193,75.296,09-Feb-07,tree,3.8,5.1,1.8,1,0.0623,43.5165,1.50875,0,3.6919204244,0.2126531098,1423.436,1391.854,1410.462,1392.656,37.7,40.8,,1,0,0,0,0,0,0,0,0,0,0,1,113.8289393,43.5165,1.50875,113.8289392877,0,Phyllanthaceae,Phyllanthus,Phyllanthus clamboides,clamboides,0,,1,1,0,0,0,0,NO,NO,1.0623,3.6919204244,8.9,17.806,31.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,chance to find,chance to find,Phyllanthaceae,Phyllanthus,clamboides,,Phyllanthus clamboides,Phyllanthaceae,Phyllanthus,Phyllanthus clamboides,0,2
WP3D1314,WP,5.1,50.947,73.894,13-Feb-07,climber,10.8,21.2,9.7,6,0,44.123,1.703,0,23.6830988506,0,5256.321,5151.074,NA,NA,130.5,0,,0,1,0,0,0,0,0,0,1,0,15,1,95.29257532,42.6005,1.5715,95.2925753211,0,Connaraceae,Rourea,Rourea minor,minor,0,,0,0,0,0,0,0,NO,NO,6,23.6830988506,32,NA,105.247,0,0,0,0,0,0,0,0,0,1,1,1,0,15,15,15,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,no,no,no,data ok,chance to find,Connaraceae,Rourea,minor,,Rourea minor,Connaraceae,Rourea,Rourea minor,0,1
WP3E0735,WP,15.2,56.434,80.312,27-Sep-06,tree,4.7,12.95,6.05,13.8,0,43.6605,1.92525,0,54.8669489924,0,6453.661,6313.675,NA,NA,158.8,0,Old name:WP3D0735,1,0,0,0,0,0,0,0,2,1,40,1,168.2087564,43.6605,1.92525,168.2087564372,0,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,bogoriense,0,,1,1,0,0,0,0,NO,NO,13.8,54.8669489924,17.65,NA,139.986,0,0,0,0,0,0,0,0,0,2,2,2,0,40,40,40,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Lamiaceae,Teijsmanniodendron,bogoriense,,Teijsmanniodendron bogoriense,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,0,0
