id,plot,PLOTPLOT,sub,subplot,sample_code_tree,TreesGeorge,UniqueInter,field_code,dbh,CAT,qty,SingleINTERACTION,bin_CATERPILLAR_ID,interaction code,FAMILY,Dubious_removal,Notes- move yess,plant_family,plant_genus,plant_species,morphospecies,PLANTx,subfamily,tribe,genus,species,subspecies
315,C0016,C,1C0016,C1,YP1C0016,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM4174,CATY007,21.0,YP1C0016CATY007,3,no,ACM4174,YP1C0016ACM4174,Erebidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,Lymantriinae,Leucomini,Leucoma,Leucoma sp.,
369,C0055,C,1C0055,C1,YP1C0055,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4174,CATY005,37.4,YP1C0055CATY005,4,no,ACM4174,YP1C0055ACM4174,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,Leucomini,Leucoma,Leucoma sp.,
988,C0156,C,2C0156,C2,YP2C0156,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4174,CATY001,39.0,YP2C0156CATY001,1049,no,ACM4174,YP2C0156ACM4174,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,Leucomini,Leucoma,Leucoma sp.,
989,C0156,C,2C0156,C2,YP2C0156,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4174,CATY002,39.0,YP2C0156CATY002,3,no,ACM4174,YP2C0156ACM4174,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,Leucomini,Leucoma,Leucoma sp.,
993,C0156,C,2C0156,C2,YP2C0156,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4174,CATY005,39.0,YP2C0156CATY005,48,no,ACM4174,YP2C0156ACM4174,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,Leucomini,Leucoma,Leucoma sp.,
1967,C0235,C,4C0235,C4,YP4C0235,Trema_orientalis,Trema_orientalisACM4197,CATY013,9.2,YP4C0235CATY013,1,yes,ACM4197,YP4C0235ACM4197,Erebidae,,,Ulmaceae,Trema,orientalis,sp1,UlmacTremoriesp1,Lymantriinae,,,,
1472,C0197,C,3C0197,C3,YP3C0197,Ficus_congesta,Ficus_congestaACM4248,CATY002,7.2,YP3C0197CATY002,1,no,ACM4248,YP3C0197ACM4248,Geometridae,,,Moraceae,Ficus,congesta,,MoracFicucong,,,,,
1490,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACM4248,CATY011,25.0,YP3C0214CATY011,1,yes,ACM4248,YP3C0214ACM4248,Geometridae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,,,,,
329,C0028,C,1C0028,C1,YP1C0028,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,12.5,YP1C0028CATY001,1,no,ACM4260,YP1C0028ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
935,C0092,C,2C0092,C2,YP2C0092,Rubus_diclinis,Rubus_diclinisACM4272,CATY002,5.4,YP2C0092CATY002,1,yes,ACM4272,YP2C0092ACM4272,Erebidae,,,Rosaceae,Rubus,diclinis,,RosacRubudicl,Lymantriinae,,,,
2020,C0273,C,4C0273,C4,YP4C0273,Caldcluvia_nymanii,Caldcluvia_nymaniiACM4272,CATY002,9.0,YP4C0273CATY002,1,no,ACM4272,YP4C0273ACM4272,Erebidae,,,Cunoniaceae,Caldcluvia,nymanii,,CunonCaldnyma,Lymantriinae,,,,
1987,C0241,C,4C0241,C4,YP4C0241,Ficus_erythrosperma,Ficus_erythrospermaACM4272,CATY003,14.5,YP4C0241CATY003,2,no,ACM4272,YP4C0241ACM4272,Erebidae,,,Moraceae,Ficus,erythrosperma,,MoracFicueryt,Lymantriinae,,,,
938,C0094,C,2C0094,C2,YP2C0094,Turpinia_pentandra,Turpinia_pentandraACM4272,CATY002,19.5,YP2C0094CATY002,1,yes,ACM4272,YP2C0094ACM4272,Erebidae,,,Staphyleaceae,Turpinia,pentandra,,StaphTurppent,Lymantriinae,,,,
1489,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACM4272,CATY005,25.0,YP3C0214CATY005,1,yes,ACM4272,YP3C0214ACM4272,Erebidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,Lymantriinae,,,,
965,C0115,C,2C0115,C2,YP2C0115,Sloanea_tieghemii,Sloanea_tieghemiiACM4272,CATY002,34.0,YP2C0115CATY002,1,no,ACM4272,YP2C0115ACM4272,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Lymantriinae,,,,
339,C0029,C,1C0029,C1,YP1C0029,Sloanea_tieghemii,Sloanea_tieghemiiACM4272,CATY014,41.5,YP1C0029CATY014,1,no,ACM4272,YP1C0029ACM4272,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Lymantriinae,,,,
1403,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACM4272,CATY006,66.2,YP3C0169CATY006,7,no,ACM4272,YP3C0169ACM4272,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Lymantriinae,,,,
1946,C0234,C,4C0234,C4,YP4C0234,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACM4272,CATY001,78.4,YP4C0234CATY001,5,no,ACM4272,YP4C0234ACM4272,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,,,,
2031,C0282,C,4C0282,C4,YP4C0282,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACM4274,CATY001,8.8,YP4C0282CATY001,4,no,ACM4274,YP4C0282ACM4274,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichodactylus,,ElaeoElaedoli,Lymantriinae,,,,
1456,C0196,C,3C0196,C3,YP3C0196,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4274,CATY001,17.5,YP3C0196CATY001,26,no,ACM4274,YP3C0196ACM4274,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,,,,
977,C0136,C,2C0136,C2,YP2C0136,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM4274,CATY004,21.0,YP2C0136CATY004,2,no,ACM4274,YP2C0136ACM4274,Erebidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,Lymantriinae,,,,
374,C0055,C,1C0055,C1,YP1C0055,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4274,CATY009,37.4,YP1C0055CATY009,2,no,ACM4274,YP1C0055ACM4274,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,,,,
990,C0156,C,2C0156,C2,YP2C0156,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4274,CATY003,39.0,YP2C0156CATY003,4,no,ACM4274,YP2C0156ACM4274,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,,,,
1976,C0236,C,4C0236,C4,YP4C0236,Sloanea_nymanii,Sloanea_nymaniiACM4274,CATY007,46.1,YP4C0236CATY007,3,no,ACM4274,YP4C0236ACM4274,Erebidae,,,Elaeocarpaceae,Sloanea,nymanii,,ElaeoSloanyma,Lymantriinae,,,,
1945,C0234,C,4C0234,C4,YP4C0234,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACM4274,CATY001,78.4,YP4C0234CATY001,6,no,ACM4274,YP4C0234ACM4274,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,,,,
1486,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACM4351,CATY004,25.0,YP3C0214CATY004,1,no,ACM4351,YP3C0214ACM4351,Immidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,,,Imma,Imma sp.,
1487,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACM4351,CATY004,25.0,YP3C0214CATY004,1,no,ACM4351,YP3C0214ACM4351,Immidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,,,Imma,Imma sp.,
1488,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACM4351,CATY004,25.0,YP3C0214CATY004,1,no,ACM4351,YP3C0214ACM4351,Immidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,,,Imma,Imma sp.,
1386,C0168,C,3C0168,C3,YP3C0168,Schefflera_setulosa,Schefflera_setulosaACM4429,CATY001,5.1,YP3C0168CATY001,1,yes,ACM4429,YP3C0168ACM4429,Geometridae,,,Araliaceae,Schefflera,setulosa,,AraliSchesetu,,,,,
2012,C0266,C,4C0266,C4,YP4C0266,Mischocarpus_pyriformis,Mischocarpus_pyriformisACM4429,CATY002,8.3,YP4C0266CATY002,2,no,ACM4429,YP4C0266ACM4429,Geometridae,,,Sapindaceae,Mischocarpus,pyriformis,sp 1,SapinMiscpyrisp 1,,,,,
1960,C0235,C,4C0235,C4,YP4C0235,Trema_orientalis,Trema_orientalisACM4429,CATY005,9.2,YP4C0235CATY005,2,no,ACM4429,YP4C0235ACM4429,Geometridae,,,Ulmaceae,Trema,orientalis,sp1,UlmacTremoriesp1,,,,,
1406,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACM4429,CATY007,66.2,YP3C0169CATY007,2,no,ACM4429,YP3C0169ACM4429,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
1413,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACM4429,CATY014,66.2,YP3C0169CATY014,1,no,ACM4429,YP3C0169ACM4429,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
1474,C0203,C,3C0203,C3,YP3C0203,Aglaia_rimosa,Aglaia_rimosaACM4458,CATY004,13.7,YP3C0203CATY004,1,no,ACM4458,YP3C0203ACM4458,Erebidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Lymantriinae,Lymantriini,Dura,Dura sp.,
1371,C0165,C,3C0165,C3,YP3C0165,Aglaia_rimosa,Aglaia_rimosaACM4458,CATY001,16.1,YP3C0165CATY001,2,no,ACM4458,YP3C0165ACM4458,Erebidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Lymantriinae,Lymantriini,Dura,Dura sp.,
1372,C0165,C,3C0165,C3,YP3C0165,Aglaia_rimosa,Aglaia_rimosaACM4458,CATY003,16.1,YP3C0165CATY003,1,no,ACM4458,YP3C0165ACM4458,Erebidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Lymantriinae,Lymantriini,Dura,Dura sp.,
1374,C0165,C,3C0165,C3,YP3C0165,Aglaia_rimosa,Aglaia_rimosaACM4458,CATY005,16.1,YP3C0165CATY005,2,no,ACM4458,YP3C0165ACM4458,Erebidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Lymantriinae,Lymantriini,Dura,Dura sp.,
1377,C0165,C,3C0165,C3,YP3C0165,Aglaia_rimosa,Aglaia_rimosaACM4458,CATY008,16.1,YP3C0165CATY008,1,no,ACM4458,YP3C0165ACM4458,Erebidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Lymantriinae,Lymantriini,Dura,Dura sp.,
1379,C0165,C,3C0165,C3,YP3C0165,Aglaia_rimosa,Aglaia_rimosaACM4458,CATY010,16.1,YP3C0165CATY010,1,no,ACM4458,YP3C0165ACM4458,Erebidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Lymantriinae,Lymantriini,Dura,Dura sp.,
920,C0073,C,2C0073,C2,YP2C0073,Syzygium_acuminatissimum,Syzygium_acuminatissimumACM4473,CATY000,11.3,YP2C0073CATY000,1,yes,ACM4473,YP2C0073ACM4473,Immidae,,,Myrtaceae,Syzygium,acuminatissimum,,MyrtaSyzyacum,,,Imma,Imma sp.,
2021,C0273,C,4C0273,C4,YP4C0273,Caldcluvia_nymanii,Caldcluvia_nymaniiACM4494,CATY004,9.0,YP4C0273CATY004,1,yes,ACM4494,YP4C0273ACM4494,Immidae,,,Cunoniaceae,Caldcluvia,nymanii,,CunonCaldnyma,,,,,
1954,C0235,C,4C0235,C4,YP4C0235,Trema_orientalis,Trema_orientalisACM4494,CATY001,9.2,YP4C0235CATY001,2,no,ACM4494,YP4C0235ACM4494,Immidae,,,Ulmaceae,Trema,orientalis,sp1,UlmacTremoriesp1,,,,,
1479,C0211,C,3C0211,C3,YP3C0211,Aglaia_rimosa,Aglaia_rimosaACM4494,CATY006,20.4,YP3C0211CATY006,1,yes,ACM4494,YP3C0211ACM4494,Immidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,,,,,
309,C0016,C,1C0016,C1,YP1C0016,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM4494,CATY003,21.0,YP1C0016CATY003,2,no,ACM4494,YP1C0016ACM4494,Immidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
1411,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACM4494,CATY012,66.2,YP3C0169CATY012,1,no,ACM4494,YP3C0169ACM4494,Immidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
2033,C0286,C,4C0286,C4,YP4C0286,Ficus_erythrosperma,Ficus_erythrospermaACM4533,CATY001,7.6,YP4C0286CATY001,3,no,ACM4533,YP4C0286ACM4533,Erebidae,,,Moraceae,Ficus,erythrosperma,,MoracFicueryt,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
2019,C0273,C,4C0273,C4,YP4C0273,Caldcluvia_nymanii,Caldcluvia_nymaniiACM4533,CATY002,9.0,YP4C0273CATY002,2,no,ACM4533,YP4C0273ACM4533,Erebidae,,,Cunoniaceae,Caldcluvia,nymanii,,CunonCaldnyma,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
1961,C0235,C,4C0235,C4,YP4C0235,Trema_orientalis,Trema_orientalisACM4533,CATY006,9.2,YP4C0235CATY006,3,no,ACM4533,YP4C0235ACM4533,Erebidae,,,Ulmaceae,Trema,orientalis,sp1,UlmacTremoriesp1,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
1494,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACM4533,CATY020,25.0,YP3C0214CATY020,3,no,ACM4533,YP3C0214ACM4533,Erebidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
367,C0055,C,1C0055,C1,YP1C0055,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM4556,CATY002,37.4,YP1C0055CATY002,3,no,ACM4556,YP1C0055ACM4556,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Lymantriinae,Leucomini,Euproctis,Euproctis iseres,
2029,C0279,C,4C0279,C4,YP4C0279,Dicksonia_sciurus,Dicksonia_sciurusACM4559,CATY004,25.8,YP4C0279CATY004,1,yes,ACM4559,YP4C0279ACM4559,Geometridae,,,Dicksoniaceae,Dicksonia,sciurus,sp. 1,DicksDicksciusp. ,,,,,
946,C0107,C,2C0107,C2,YP2C0107,Sloanea_tieghemii,Sloanea_tieghemiiACM4670,CATY001,6.6,YP2C0107CATY001,1,yes,ACM4670,YP2C0107ACM4670,Crambidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Spilomelinae,,Udea,,
916,C0029,C,2C0029,C2,YP2C0029,Sloanea_tieghemii,Sloanea_tieghemiiACM4686,CATY001,41.5,YP2C0029CATY001,1,no,ACM4686,YP2C0029ACM4686,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Lymantriinae,,Somena,,
940,C0103,C,2C0103,C2,YP2C0103,Aglaia_rimosa,Aglaia_rimosaACM4698,CATY001,21.0,YP2C0103CATY001,2,no,ACM4698,YP2C0103ACM4698,Erebidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Lymantriinae,,,,
1944,C0232,C,4C0232,C4,YP4C0232,Aglaia_rimosa,Aglaia_rimosaACM9094,CATY001,6.7,YP4C0232CATY001,17,no,ACM9094,YP4C0232ACM9094,Eupterotidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Eupterotinae,,Cotana,Cotana nr. kebea,
1470,C0196,C,3C0196,C3,YP3C0196,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM9094,CATY011,17.5,YP3C0196CATY011,1,no,ACM9094,YP3C0196ACM9094,Eupterotidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Eupterotinae,,Cotana,Cotana nr. kebea,
1363,C0161,C,3C0161,C3,YP3C0161,Ficus_wassa,Ficus_wassaACM9094,CATY001,18.8,YP3C0161CATY001,1,yes,ACM9094,YP3C0161ACM9094,Eupterotidae,,,Moraceae,Ficus,wassa,,MoracFicuwass,Eupterotinae,,Cotana,Cotana nr. kebea,
926,C0076,C,2C0076,C2,YP2C0076,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM9094,CATY005,27.6,YP2C0076CATY005,1,no,ACM9094,YP2C0076ACM9094,Eupterotidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Eupterotinae,,Cotana,Cotana nr. kebea,
347,C0040,C,1C0040,C1,YP1C0040,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM9094,CATY003,31.3,YP1C0040CATY003,3,no,ACM9094,YP1C0040ACM9094,Eupterotidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Eupterotinae,,Cotana,Cotana nr. kebea,
1428,C0183,C,3C0183,C3,YP3C0183,Ficus_xylosycia,Ficus_xylosyciaACM9094,CATY003,88.4,YP3C0183CATY003,1,yes,ACM9094,YP3C0183ACM9094,Eupterotidae,,,Moraceae,Ficus,xylosycia,,MoracFicuxylo,Eupterotinae,,Cotana,Cotana nr. kebea,
1376,C0165,C,3C0165,C3,YP3C0165,Aglaia_rimosa,Aglaia_rimosaACM9095,CATY007,16.1,YP3C0165CATY007,1,yes,ACM9095,YP3C0165ACM9095,Eupterotidae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Eupterotinae,,Cotana,Cotana nr. pallidipascia,
1440,C0188,C,3C0188,C3,YP3C0188,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACM9095,CATY007,21.5,YP3C0188CATY007,1,no,ACM9095,YP3C0188ACM9095,Eupterotidae,,,Elaeocarpaceae,Elaeocarpus,dolichodactylus,,ElaeoElaedoli,Eupterotinae,,Cotana,Cotana nr. pallidipascia,
1485,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACM9095,CATY003,25.0,YP3C0214CATY003,5,no,ACM9095,YP3C0214ACM9095,Eupterotidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,Eupterotinae,,Cotana,Cotana nr. pallidipascia,
984,C0147,C,2C0147,C2,YP2C0147,Corynocarpus_cribbianus,Corynocarpus_cribbianusACM9721,CATY001,13.8,YP2C0147CATY001,24,no,ACM9721,YP2C0147ACM9721,Hesperiidae,,,Corynocarpaceae,Corynocarpus,cribbianus,,CorynCorycrib,Coeliadinae,,Allora,Allora major,
985,C0147,C,2C0147,C2,YP2C0147,Corynocarpus_cribbianus,Corynocarpus_cribbianusACM9721,CATY002,13.8,YP2C0147CATY002,2,no,ACM9721,YP2C0147ACM9721,Hesperiidae,,,Corynocarpaceae,Corynocarpus,cribbianus,,CorynCorycrib,Coeliadinae,,Allora,Allora major,
1410,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACM9751,CATY011,66.2,YP3C0169CATY011,2,no,ACM9751,YP3C0169ACM9751,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Lymantriinae,Leucomini,Euproctis,Euproctis mycoides,
301,C0016,C,1C0016,C1,YP1C0016,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACN0654,CATY001,21.0,YP1C0016CATY001,1,yes,ACN0654,YP1C0016ACN0654,Geometridae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
967,C0115,C,2C0115,C2,YP2C0115,Sloanea_tieghemii,Sloanea_tieghemiiACN0654,CATY004,34.0,YP2C0115CATY004,1,no,ACN0654,YP2C0115ACN0654,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
1404,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACN0654,CATY007,66.2,YP3C0169CATY007,2,no,ACN0654,YP3C0169ACN0654,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
294,C0001,C,1C0001,C1,YP1C0001,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACN1848,CATY001,18.3,YP1C0001CATY001,4,no,ACN1848,YP1C0001ACN1848,Noctuidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Agaristinae,,Argyrolepidia,,
299,C0007,C,1C0007,C1,YP1C0007,Saurauia_conferta,Saurauia_confertaACN1848,CATY001,18.6,YP1C0007CATY001,1,no,ACN1848,YP1C0007ACN1848,Noctuidae,,,Actinidiaceae,Saurauia,conferta,,ActinSaurconf,Agaristinae,,Argyrolepidia,,
951,C0107,C,2C0107,C2,YP2C0107,Sloanea_tieghemii,Sloanea_tieghemiiACN9210,CATY006,6.6,YP2C0107CATY006,6,no,ACN9210,YP2C0107ACN9210,Thyrididae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
351,C0043,C,1C0043,C1,YP1C0043,Sloanea_tieghemii,Sloanea_tieghemiiACN9210,CATY001,9.0,YP1C0043CATY001,2,no,ACN9210,YP1C0043ACN9210,Thyrididae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
969,C0115,C,2C0115,C2,YP2C0115,Sloanea_tieghemii,Sloanea_tieghemiiACN9210,CATY007,34.0,YP2C0115CATY007,2,no,ACN9210,YP2C0115ACN9210,Thyrididae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
300,C0008,C,1C0008,C1,YP1C0008,Saurauia_conferta,Saurauia_confertaACN9403,CATY001,7.3,YP1C0008CATY001,2,no,ACN9403,YP1C0008ACN9403,Tortricidae,,,Actinidiaceae,Saurauia,conferta,,ActinSaurconf,,,,,
2026,C0279,C,4C0279,C4,YP4C0279,Dicksonia_sciurus,Dicksonia_sciurusACN9403,CATY002,25.8,YP4C0279CATY002,8,no,ACN9403,YP4C0279ACN9403,Tortricidae,,,Dicksoniaceae,Dicksonia,sciurus,sp. 1,DicksDicksciusp. ,,,,,
1501,C0216,C,3C0216,C3,YP3C0216,Sloanea_tieghemii,Sloanea_tieghemiiACN9405,CATY004,18.8,YP3C0216CATY004,2,no,ACN9405,YP3C0216ACN9405,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
1516,C0216,C,3C0216,C3,YP3C0216,Sloanea_tieghemii,Sloanea_tieghemiiACN9405,CATY018,18.8,YP3C0216CATY018,1,no,ACN9405,YP3C0216ACN9405,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
1398,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACN9405,CATY003,66.2,YP3C0169CATY003,1,no,ACN9405,YP3C0169ACN9405,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
1400,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACN9405,CATY004,66.2,YP3C0169CATY004,2,no,ACN9405,YP3C0169ACN9405,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
380,C0060,C,1C0060,C1,YP1C0060,Saurauia_conferta,Saurauia_confertaACO0243,CATY003,10.7,YP1C0060CATY003,1,no,ACO0243,YP1C0060ACO0243,Tortricidae,,,Actinidiaceae,Saurauia,conferta,,ActinSaurconf,Olethreutinae,,Lobesia,,
1475,C0204,C,3C0204,C3,YP3C0204,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY001,11.0,YP3C0204CATY001,2,no,ACO0554,YP3C0204ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
2005,C0258,C,4C0258,C4,YP4C0258,Cryptocarya_apamifolia,Cryptocarya_apamifoliaACS9712,CATY004,32.4,YP4C0258CATY004,3,no,ACS9712,YP4C0258ACS9712,Erebidae,,,Lauraceae,Cryptocarya,apamifolia,,LauraCrypapam,,,,,
1409,C0169,C,3C0169,C3,YP3C0169,Sloanea_tieghemii,Sloanea_tieghemiiACT2703,CATY010,66.2,YP3C0169CATY010,3,no,ACT2703,YP3C0169ACT2703,Eupterotidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,*Cotana,,
1423,C0180,C,3C0180,C3,YP3C0180,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACT2939,CATY005,7.9,YP3C0180CATY005,1,yes,ACT2939,YP3C0180ACT2939,Limacodidae,,,Elaeocarpaceae,Elaeocarpus,dolichodactylus,,ElaeoElaedoli,,,,,
1993,C0245,C,4C0245,C4,YP4C0245,Syzygium_hylophilum,Syzygium_hylophilumACT2939,CATY006,13.6,YP4C0245CATY006,1,yes,ACT2939,YP4C0245ACT2939,Limacodidae,,,Myrtaceae,Syzygium,hylophilum,,MyrtaSyzyhylo,,,,,
1426,C0180,C,3C0180,C3,YP3C0180,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACT4130,CATY008,7.9,YP3C0180CATY008,2,no,ACT4130,YP3C0180ACT4130,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichodactylus,,ElaeoElaedoli,Lymantriinae,,,,
355,C0043,C,1C0043,C1,YP1C0043,Sloanea_tieghemii,Sloanea_tieghemiiACT4130,CATY003,9.0,YP1C0043CATY003,1,no,ACT4130,YP1C0043ACT4130,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Lymantriinae,,,,
1510,C0216,C,3C0216,C3,YP3C0216,Sloanea_tieghemii,Sloanea_tieghemiiACT4130,CATY010,18.8,YP3C0216CATY010,1,no,ACT4130,YP3C0216ACT4130,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Lymantriinae,,,,
1491,C0214,C,3C0214,C3,YP3C0214,Ficus_adenosperma,Ficus_adenospermaACT4130,CATY012,25.0,YP3C0214CATY012,1,no,ACT4130,YP3C0214ACT4130,Erebidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,Lymantriinae,,,,
1951,C0234,C,4C0234,C4,YP4C0234,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACT4557,CATY006,78.4,YP4C0234CATY006,1,yes,ACT4557,YP4C0234ACT4557,Eupterotidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,,,
