sample_code,PLOT,PLOT,HABITAT,PLOT_CODE,obs_id,proj_code,sp_code,obs_date,plant family,plant genus,plant species,code,INTERACTION,morphspecies,ordo,insect family,insect genus,insect species,qty
WP5B3607,B3607,B,PRIMARY,BP,228636,W-CATS,TORT008,10/5/2011,Cannabaceae,Celtis,latifolia,Celtlati,CeltlatiTORT008,,Lepidoptera,Tortricidae,Adoxophyes,templana,1
WP5B3607,B3607,B,PRIMARY,BP,232646,W-CATS,TORT039,10/5/2011,Cannabaceae,Celtis,latifolia,Celtlati,CeltlatiTORT039,,Lepidoptera,Tortricidae,Xenothictis,gnetivora,1
WP5B3607,B3607,B,PRIMARY,BP,235537,W-CATS,TORT051,10/5/2011,Cannabaceae,Celtis,latifolia,Celtlati,CeltlatiTORT051,,Lepidoptera,Tortricidae,Homona,phanaea,1
WP5B3615,B3615,B,PRIMARY,BP,233970,W-CATS,GEOM001,10/5/2011,Apocynaceae,Tabernaemontana,pandacaqui,Tabepand,TabepandGEOM001,,Lepidoptera,Crambidae,Parotis,marginata,1
WP5B3615,B3615,B,PRIMARY,BP,233971,W-CATS,GEOM001,10/5/2011,Apocynaceae,Tabernaemontana,pandacaqui,Tabepand,TabepandGEOM001,,Lepidoptera,Crambidae,Parotis,marginata,1
WP5B3626,B3626,B,PRIMARY,BP,237786,W-CATS,NOCT153,10/5/2011,Acanthaceae,Graptophyllum,pictum,Grappict,GrappictNOCT153,,Lepidoptera,Noctuidae,,,1
WP5B3632,B3632,B,PRIMARY,BP,242916,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,234770,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,242878,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,232609,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,243052,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,232607,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,232608,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,232606,W-CATS,PYRA023,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoPYRA023,,Lepidoptera,Geometridae,Derambila,stigicosta,1
WP5B3632,B3632,B,PRIMARY,BP,242965,W-CATS,TORT051,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoTORT051,,Lepidoptera,Tortricidae,Homona,phanaea,1
WP5B3632,B3632,B,PRIMARY,BP,235536,W-CATS,TORT051,10/6/2011,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoTORT051,,Lepidoptera,Tortricidae,Homona,phanaea,1
WP5B3635,B3635,B,PRIMARY,BP,232619,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232634,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232617,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232632,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,245700,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,245552,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232615,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232630,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232613,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,237742,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232628,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,237740,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232626,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,237738,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232624,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232622,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232639,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,245734,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232620,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232635,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232637,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,242784,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232616,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232631,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232614,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232629,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,237741,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232627,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,237739,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232625,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,237754,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,242829,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232623,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,243046,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232621,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232636,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,232638,W-CATS,TORT151,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT151,,Lepidoptera,Nolidae,,,1
WP5B3635,B3635,B,PRIMARY,BP,233168,W-CATS,TORT164,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT164,,Lepidoptera,Nolidae,Dilophothripa,alopha,1
WP5B3635,B3635,B,PRIMARY,BP,233169,W-CATS,TORT164,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT164,,Lepidoptera,Nolidae,Dilophothripa,alopha,1
WP5B3635,B3635,B,PRIMARY,BP,233167,W-CATS,TORT164,10/6/2011,Fabaceae,Maniltoa,megalocephala,Manimega,ManimegaTORT164,,Lepidoptera,Nolidae,Dilophothripa,alopha,1
WP5B3636,B3636,B,PRIMARY,BP,232633,W-CATS,TORT151,10/6/2011,Myristicaceae,Gymnacranthera,paniculata,Gymnpani,GymnpaniTORT151,,Lepidoptera,Nolidae,,,1
WP5B3646,B3646,B,PRIMARY,BP,237723,W-CATS,LYMA035,10/6/2011,Sapotaceae,Pouteria,obovata,Poutobov,PoutobovLYMA035,,Lepidoptera,Arctiidae,Chamaita,metamelaena,1
WP5B3651,B3651,B,PRIMARY,BP,237861,W-CATS,PYRA046,4/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,237859,W-CATS,PYRA046,4/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,227900,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,237857,W-CATS,PYRA046,4/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,227896,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235026,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,227894,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235024,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,227892,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235022,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,227890,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235020,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,237860,W-CATS,PYRA046,4/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,237858,W-CATS,PYRA046,4/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,237856,W-CATS,PYRA046,4/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235027,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,227895,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235025,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,227893,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235023,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5B3651,B3651,B,PRIMARY,BP,235021,W-CATS,PYRA046,10/10/2011,Aspleniaceae,Asplenium,nidus,Asplnidu,AsplniduPYRA046,,Lepidoptera,Crambidae,Perimeceta,,1
WP5C1098,C1098,C,PRIMARY,CP,228334,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230867,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229868,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229929,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,242085,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230825,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,241989,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229863,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230438,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229923,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229550,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238365,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230553,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238258,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229583,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238131,W-CATS,NOCT134,7/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230473,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230470,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,244865,W-CATS,NOCT134,5/3/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238350,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,237934,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,226974,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229879,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230464,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,228337,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230703,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230898,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,228335,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229679,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229869,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,228333,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238307,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229904,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229963,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238200,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229865,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238230,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230891,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230999,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229729,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230650,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,241453,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238292,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230954,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,226694,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230583,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238395,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229652,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,238122,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,230465,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
WP5C1098,C1098,C,PRIMARY,CP,229682,W-CATS,NOCT134,6/21/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT134,59,Lepidoptera,Noctuidae,Pangrapta,,1
